"","Solubility","MolWt","MolLogP","MolMR","HeavyAtomCount","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumValenceElectrons","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","RingCount","TPSA","LabuteASA","BalabanJ","BertzCT","Group_num","Lipinski"
"1008",-2.85,268.36,-0.723399999999999,65.8724,16,6,4,8,9,94,0,0,0,0,126.64,102.131358977841,3.34287926962822,216.078200034616,1,0
"1009",-2.49,282.387,-0.333299999999999,70.4894,17,6,4,8,10,100,0,0,0,0,126.64,108.496301092238,3.29928829116814,229.150352777011,1,0
"1010",-3.62,296.414,0.0568000000000005,75.1064,18,6,4,8,11,106,0,0,0,0,126.64,114.861243206635,3.26430020068793,240.262234420425,1,0
"1011",-2.91,310.441,0.4469,79.7234,19,6,4,8,12,112,0,0,0,0,126.64,121.226185321031,3.2359171355179,253.420800067245,1,0
"1012",-2.77,324.468,0.837,84.3404,20,6,4,8,13,118,0,0,0,0,126.64,127.591127435428,3.21267816184948,264.630887524319,1,0
"1013",-3.46,167.128,-1.5267,40.8635,12,4,4,7,0,62,0,0,2,2,120.42,64.9985614666507,2.96954829504143,491.488544064296,1,0
"1014",-2.13,358.439,-0.793899999999996,92.4493000000001,25,5,5,9,10,144,0,0,0,0,150.62,147.643182143987,5.04463034477735,492.916746710014,1,NA
"1015",-1.14,174.24,1.4907,46.7818,12,3,1,3,6,72,0,0,0,0,46.53,73.7280890247491,3.14323750037272,120.942055361765,1,0
"1016",-0.69,173.212,0.6218,44.6955,12,2,2,4,4,70,0,0,0,0,66.4,71.9609859644974,4.2241727825466,179.141786301985,5,0
"1017",-1.89,182.132,-0.0371999999999998,31.9218,12,4,2,8,5,70,0,0,0,0,99.08,67.2751962739887,3.8336591607261,162.386898799821,1,0
"1018",-2.16,174.2,0.2981,43.6679,12,2,3,5,5,70,0,0,0,0,92.42,70.9359345471135,3.86542455318872,170.034423562943,1,0
"1019",0.03,191.252,0.3288,48.2395,12,3,2,5,5,70,0,0,0,0,66.4,75.719153875466,3.86542455318872,172.034423562943,3,0
"1020",-2.04,251.2,0.9614,57.1928,12,2,0,6,7,74,0,0,0,0,34.14,87.9190024607278,3.40257068263009,145.62707505625,1,0
"1021",-0.62,210.276,1.314,49.3776,12,4,2,6,5,70,0,0,0,0,74.6,78.1216554413723,3.68065833166949,162.386898799821,1,0
"1022",-0.43,188.227,-0.439399999999999,48.0759,13,3,3,5,5,76,0,0,0,0,92.42,77.3008766615101,4.09924240362518,191.828160590379,1,0
"1023",-0.71,206.263,1.446,51.0206,13,3,2,5,6,76,0,0,0,0,74.6,81.3284675584506,4.19025095744359,172.583048092542,1,0
"1024",-1.82,224.303,1.3565,54.2446,13,4,2,6,6,76,0,0,0,0,74.6,85.0866354694192,3.55959993825642,174.931563638139,1,0
"1025",-2.89,238.33,1.399,59.1116,14,4,2,6,7,82,0,0,0,0,74.6,91.4515775838159,3.99917199942201,185.517960128848,1,0
"1026",-0.4,216.281,0.1951,57.2179,15,3,3,5,5,88,0,0,0,0,92.42,90.0307608903033,4.4253546126082,238.821999971827,1,0
"1027",-2.56,208.239,-1.4566,48.5474,13,5,4,7,6,76,0,0,0,0,126.64,79.2783647236828,3.55959993825642,179.073273088215,1,0
"1028",-0.17,230.308,0.5852,61.8349,16,3,3,5,6,94,0,0,0,0,92.42,96.3957030046999,4.34858856876084,251.614230036163,1,0
"1029",-0.71,189.167,-0.559499999999999,42.1103,13,3,3,6,5,74,0,0,0,0,103.7,74.5517997023406,4.02317670085803,224.92279144161,1,0
"1030",0.02,207.186,-3.2845,46.3173,14,6,6,8,5,82,0,0,0,0,148.4,79.6576300953563,3.99383041889922,209.64365714792,1,1
"1031",-1.29,238.286,0.9689,55.4916,14,5,2,7,5,80,0,0,0,0,83.83,90.4358509207658,4.1568574955048,240.234653468703,1,0
"1032",-1.7,237.302,0.3696,57.0502,14,5,2,7,5,80,0,0,0,0,89.62,90.9815078655825,4.1568574955048,243.844293943139,1,0
"1033",-1.19,238.286,0.9689,55.4916,14,5,2,7,5,80,0,0,0,0,83.83,90.4358509207658,4.1568574955048,240.234653468703,3,0
"1034",-1.36,266.384,2.1792,68.3456,16,4,2,6,9,94,0,0,0,0,74.6,104.181461812609,4.13903370626066,208.858919085742,1,0
"1035",-0.69,244.335,0.9753,66.4519,17,3,3,5,7,100,0,0,0,0,92.42,102.760645119097,4.34563185046528,264.476355907266,1,0
"1036",-3.12,268.36,-0.0282000000000001,65.3724,16,6,4,8,9,94,0,0,0,0,126.64,101.531321064191,3.34287926962822,216.078200034616,1,0
"1037",-2.2,290.406,2.5114,77.3916,18,4,2,6,11,102,0,0,0,0,74.6,115.532139977034,4.25977894126671,274.452535753819,1,0
"1038",0.31,245.279,-1.3232,61.0856,17,4,4,7,7,98,0,0,0,0,121.52,99.7421451739552,3.82740637640672,291.275597567618,1,0
"1039",-1.43,337.214,0.89,75.0152,19,3,3,7,7,110,0,0,0,0,95.5,120.999686311377,4.28620204545643,346.621084624432,1,0
"1040",-0.11,245.279,-1.3232,61.0856,17,4,4,7,7,98,0,0,0,0,121.52,99.7421451739552,4.12683533130791,291.275597567618,1,0
"1041",-1.82,392.357,-0.119799999999999,85.858,27,11,0,11,10,154,0,0,0,0,140.73,155.702264621039,5.96368669297893,556.569779476694,1,1
"1042",-1.97,187.18,0.2598,42.627,12,5,2,7,2,64,1,0,0,1,98.26,71.1110952277044,2.91208121882521,321.493275856192,1,0
"1043",-2.63,214.271,0.9437,50.9932,13,4,1,6,1,68,2,0,0,2,73.05,79.073745492018,2.7670721155053,511.372813590468,1,0
"1044",-2.24,206.332,3.0978,58.1556,12,2,2,4,7,70,0,0,0,0,40.46,83.5998738274076,3.00730563629466,139.136850060577,1,0
"1045",-1,172.228,0.734,46.1014,12,2,2,4,4,70,0,0,0,0,58.2,72.6867504161444,3.40257068263009,139.136850060577,1,0
"1046",-1.14,208.327,0.9148,54.7618,13,2,0,5,6,80,0,0,0,0,40.62,81.7096665720561,4.7062848573553,200.29852582457,1,0
"1047",-3.06,230.348,3.0511,65.2498000000001,16,3,1,3,10,96,0,0,0,0,46.53,99.1878574823355,3.06855151382054,166.560641672859,1,0
"1048",-2.16,174.2,0.2997,43.6899,12,2,3,5,6,70,0,0,0,0,92.42,70.9359345471135,3.00730563629466,140.73047810401,1,0
"1049",-2.39,220.359,3.4879,62.7726,13,2,2,4,8,76,0,0,0,0,40.46,89.9648159418042,2.99610499791245,150.99763683371,1,0
"1050",-3.07,234.386,3.878,67.3896,14,2,2,4,9,82,0,0,0,0,40.46,96.3297580562008,2.98954412871921,160.960811755427,1,0
"1051",-2.73,183.207,0.91438,45.581,13,4,0,4,4,72,0,0,0,0,67.16,77.4879570540655,4.34805177924448,239.7345941597,1,0
"1052",-2.16,200.282,1.5142,55.3354,14,2,2,4,6,82,0,0,0,0,58.2,85.4166346449376,3.40899312247411,160.960811755427,1,0
"1053",-0.59,185.223,0.6319,49.0737,13,4,1,4,5,74,0,0,0,0,55.4,77.9556365240206,3.7555562308759,220.899703855305,1,0
"1054",-1.8,218.256,1.517,59.6027,16,2,1,4,2,84,1,1,1,2,49.41,94.2479647062463,2.17757252916991,425.904717764672,1,0
"1055",-1.89,182.132,-0.0356,31.9438,12,4,2,8,6,70,0,0,0,0,99.08,67.2751962739887,3.67116821282824,170.931020515183,1,0
"1056",-3.39,244.331,2.8417,65.563,17,4,0,4,9,100,0,0,0,0,52.6,103.66869105969,3.4122207748066,225.459352000037,1,0
"1057",-4.48,212.252,3.03312,64.8887,16,2,1,3,1,80,3,0,0,3,37.91,93.0669700432283,2.45257626670266,670.054989302041,1,0
"1058",-1.74,218.253,0.9834,54.0858,15,4,2,6,6,88,0,0,0,0,104.64,88.8887039961292,4.16560476512675,212.152233955763,5,0
"1059",-1.95,186.175,-1.3153,47.0392,13,4,4,8,3,72,0,0,0,0,134.96,74.0324864589352,3.90541407872389,257.750225973898,1,0
"1060",-0.76,257.377,0.8358,60.5253,15,4,1,7,8,92,0,0,0,0,80.31,92.365259797044,4.31645642524637,322.10290799067,1,0
"1061",-0.7,260.334,-0.4592,67.849,18,4,4,6,9,106,0,0,0,0,98.66,107.764850357888,3.26699931606106,228.461965360645,1,0
"1062",-0.81,195.067,0.187,35.1879,12,6,0,8,1,68,0,3,3,3,87.9,67.3656371494564,2.25072158553987,245.437438124408,1,0
"1063",-2.2,313.485,2.3962,78.9933000000001,19,4,1,7,12,116,0,0,0,0,80.31,117.82502825463,4.08762646822705,375.010337125457,1,0
"1064",-2.1,262.214,-0.109,54.64,18,8,0,8,5,102,0,0,0,0,105.2,103.123999375602,4.90263197255042,281.786842282111,2,0
"1065",-0.92,292.332,-0.0162,71.341,20,6,4,8,11,118,0,0,0,0,117.12,117.991940816902,3.20210789029257,236.332102228103,1,0
"1066",-4.57,370.574,6.35420000000001,107.138,26,4,0,4,19,154,0,0,0,0,52.6,160.95317008926,3.24816517231132,296.103937061648,1,1
"1067",-1.95,334.481,0.7444,76.0214,19,6,0,9,9,116,0,0,0,0,102.42,115.899925202759,5.9437395246019,485.166554494776,1,0
"1068",-1.93,348.44,1.5442,89.809,24,6,4,8,15,142,0,0,0,0,117.12,143.451709274488,3.24013874076283,284.942760749492,1,0
"1069",-2.97,376.562,1.9147,89.8724000000001,22,6,0,9,12,134,0,0,0,0,102.42,134.994751545949,5.79894433685972,526.343715841371,1,0
"1070",-4.55,179.139,-1.4114,45.1918,13,5,3,7,0,66,2,0,0,2,117.52,70.6545944721185,3.03171727478496,568.981699013084,1,0
"1071",-2.15,178.151,-0.68518,45.5164,13,4,2,6,0,66,2,0,0,2,91.5,71.6796458895024,3.0564537692857,568.449630037444,3,0
"1072",-4.08,276.679,4.1592,70.6941,19,4,2,6,3,96,2,0,0,2,82.25,113.353473115764,2.29239845599623,638.836630973029,1,0
"1073",-1.93,213.218,0.3334,50.325,14,5,2,7,3,74,1,0,0,1,91.65,83.2837814704281,2.59136562118654,371.541555712291,1,0
"1074",-3.13,180.123,-1.7003,43.6051,13,4,3,7,0,66,2,0,0,2,111.47,69.4762258751495,3.12427026390977,619.792460890692,1,0
"1075",-3.85,242.234,3.5058,65.6841,18,4,2,5,3,90,2,0,0,2,82.25,103.050206888882,2.20365308825905,591.440281287807,1,0
"1076",-3.33,242.234,3.5058,65.6841,18,4,2,5,3,90,2,0,0,2,82.25,103.050206888883,2.28544321677455,591.440281287808,1,0
"1077",-3.77,291.395,4.6758,83.9233000000001,21,3,1,5,10,116,1,0,0,1,65.26,126.21332765063,2.26359092711404,443.340240248514,1,0
"1078",-3.86,276.679,4.1592,70.6941,19,4,2,6,3,96,2,0,0,2,82.25,113.353473115764,2.32462418328246,638.836630973029,1,0
"1079",-3.31,207.189,0.2719,52.448,15,4,2,6,3,78,1,0,0,1,91.65,85.6434182000166,2.65732456180251,400.323413213669,1,0
"1080",-3.94,182.139,-1.7568,44.7811,13,4,3,7,0,68,2,0,0,2,103.51,70.0406519162093,3.21510276621773,625.592387259088,1,0
"1081",-2.08,209.201,0.9564,53.0779,15,5,1,5,2,80,1,0,1,2,70.78,86.7273889091313,2.71182982902714,427.920831898176,1,0
"1082",-1.16,174.121,2.4316,36.8275,12,1,0,4,1,64,1,0,0,1,17.07,66.8194156571126,2.94434194515936,276.104488932269,1,0
"1083",-3.71,173.171,2.748,50.6024,13,2,0,3,1,64,2,0,0,2,43.14,74.766043373732,2.83097565836767,459.936328588487,5,0
"1084",-2.58,226.703,3.24552,61.9833,15,2,1,3,3,82,1,0,0,1,37.3,94.8800778849981,3.29311652269856,383.45366358977,1,0
"1085",-3.55,247.892,3.7114,49.8116,12,2,2,6,0,66,1,0,0,1,40.46,88.2329355314157,3.60356745147455,231.812865246844,2,0
"1086",-4.36,203.197,2.7566,57.1544,15,3,0,4,2,76,2,0,0,2,52.37,86.2445307176355,2.82761051305441,522.222002811627,1,0
"1087",-3.4,224.213,1.1363,45.8168,15,4,2,8,10,88,0,0,0,0,99.08,86.3700226171785,2.98607837615665,177.919431232106,1,0
"1088",-4.72,211.22,3.166,61.3384,16,2,0,3,1,78,2,0,1,3,43.14,92.5005840089282,2.17535806844321,590.236507406083,2,0
"1089",-4.14,238.24,1.5264,50.4338,16,4,2,8,11,94,0,0,0,0,99.08,92.7349647315751,2.98470830135809,188.705216215714,1,0
"1090",-4.52,365.964,5.6015,78.0115,19,4,0,9,5,106,1,0,0,1,44.76,130.304879815422,3.19506921926789,538.576344242394,1,1
"1091",-0.55,229.28,0.6162,58.9414,16,3,1,6,1,92,0,1,1,1,75.87,95.3140463708837,2.66017245949148,282.482819682025,1,0
"1092",-4.96,371.285,5.2397,95.4709,26,6,0,8,7,132,3,0,0,3,87.9,149.088813617121,1.86263858860087,869.930947739399,1,1
"1093",-3.22,202.165,2.2448,53.9208,15,4,1,4,0,74,3,0,0,3,63.58,83.3496341232931,2.6359589424576,705.248212905967,1,0
"1094",-3.05,333.963,2.3796,60.697,15,3,0,5,1,78,1,1,1,2,43.37,103.057025064431,2.29132157407674,413.180606902503,1,0
"1095",-3.34,253.304,1.5866,66.0803,16,5,3,6,1,82,1,1,1,2,69.56,100.977479451984,2.32438984033729,510.785647895873,1,0
"1096",-2.97,180.159,1.1714,44.7408,13,3,1,4,2,68,1,0,0,1,63.6,74.7570526444772,2.93404194111512,325.972867726716,1,0
"1097",-2.77,210.186,0.7462,41.1998,14,4,2,8,9,82,0,0,0,0,99.08,80.0050805027819,2.98954412871921,165.160542695647,1,0
"1098",-3.04,181.147,1.3814,44.4359,13,4,0,5,2,68,1,0,0,1,69.44,74.0893304003406,2.93404194111512,330.502192739697,1,0
"1099",-5.11,270.372,3.8174,77.7308,20,2,1,2,0,106,1,2,3,4,37.3,119.748970883908,1.72844125739521,576.780996320382,2,0
"1100",-0.6,180.163,0.0187999999999999,44.2186,13,4,2,5,1,68,1,0,1,2,73.58,74.4039576546742,2.35694114064209,351.24241773537,1,0
"1101",-4,231.295,2.94762,70.782,17,3,0,3,3,90,2,0,0,2,33.45,100.663950817471,2.60748727943089,582.282170594714,1,0
"1102",-2.71,224.241,1.0637,55.97,15,4,2,6,1,78,2,0,0,2,93.28,86.301242339232,2.96195887152434,622.290103488985,1,0
"1103",-2.5,224.241,1.0637,55.97,15,4,2,6,1,78,2,0,0,2,93.28,86.301242339232,2.88180962343298,622.290103488985,1,0
"1104",-1.56,188.61,2.0628,46.2208,12,3,1,4,2,66,1,0,0,1,38.69,75.4858777863816,3.23898870294481,285.876616268565,1,0
"1105",-4.27,187.198,3.05642,55.3394,14,2,0,3,1,70,2,0,0,2,43.14,81.1309854881286,2.8951601769883,505.6137328473,1,0
"1106",-1.47,216.262,-0.7039,53.3102,14,4,3,6,3,78,0,1,1,1,78.43,86.8637972417811,2.9734214014507,270.310979124042,1,0
"1107",-3.6,216.192,2.5478,58.808,16,4,0,4,1,80,3,0,0,3,52.58,90.0338877150005,2.58457779785679,720.536095789931,1,0
"1108",-1.69,237.284,0.863,62.3679,16,3,2,6,2,84,1,0,1,2,84.55,93.7415886502659,2.32002092415554,533.931803499722,1,0
"1109",-3.52,216.192,2.5478,58.808,16,4,0,4,1,80,3,0,0,3,52.58,90.0338877150005,2.59603905990224,720.536095789931,3,0
"1110",-4,225.247,2.70042,67.6355,17,3,1,3,0,84,3,0,0,3,42.23,97.4990881166236,2.68147023429201,787.173682173666,1,0
"1111",-2.68,242.321,2.3059,63.9228,15,4,1,5,4,80,1,0,0,1,46.53,97.4423629314002,2.25527209386707,337.780554389117,1,0
"1112",-5.72,266.294,2.305,59.6458,18,4,2,8,12,106,0,0,0,0,99.08,105.464848960368,3.71495381960089,248.522403561497,1,0
"1113",-2.53,212.249,0.939,53.9304,15,3,2,5,4,84,0,1,1,1,75.27,88.6021895712172,2.97044264906346,271.042626219602,3,0
"1114",-2.22,205.173,1.13972,53.7551,15,4,1,6,1,76,2,0,0,2,88.89,83.7318035500654,2.82610933602951,603.064325590199,1,0
"1115",-3.49,306.402,4.3806,86.0570000000001,22,4,0,4,10,122,1,0,0,1,52.6,132.360843151358,2.59832511572004,424.909889718967,1,0
"1116",-2.35,265.269,-0.4857,66.8338,19,4,3,7,6,102,1,0,0,1,110.52,109.658782399744,2.1748555846582,447.547534619098,1,0
"1117",-5.27,368.901,5.25230000000001,100.67,25,4,0,5,13,140,1,0,0,1,52.6,155.393993607032,2.23137316752292,540.62717693813,1,1
"1118",-1.67,212.249,0.939,53.9304,15,3,2,5,4,84,0,1,1,1,75.27,88.6021895712172,2.89133955413837,279.042626219602,5,0
"1119",-1.35,223.184,0.98902,52.8971,16,4,2,6,3,84,1,0,0,1,104.56,90.5487954769498,3.69775236879318,492.227910624932,1,0
"1120",-1.73,241.272,1.1136,59.559,16,5,2,7,5,86,1,0,0,1,91.65,96.0136656992213,2.40497173748715,400.141526297928,1,0
"1121",-1.91,230.311,2.60782,69.836,17,3,0,3,2,90,2,0,0,2,26.93,101.291934941144,2.73026047273788,576.259945142983,1,0
"1122",-3.82,173.171,2.748,50.6024,13,2,0,3,1,64,2,0,0,2,43.14,74.766043373732,2.68603466387699,465.186328588487,3,0
"1123",-2.3,178.191,1.715,49.661,13,4,2,4,2,68,1,0,0,1,65.18,75.813418937755,3.0711411718538,330.72775522888,1,0
"1124",-0.73,198.218,0.4272,51.5816,14,4,2,4,5,78,1,0,0,1,58.92,82.7067295404892,2.5695217573243,274.579437738814,3,0
"1125",-1.02,198.218,0.4288,51.6036,14,4,2,4,6,78,1,0,0,1,58.92,82.7067295404892,2.5001926242792,238.803840391943,1,0
"1126",-2.83,224.304,1.8664,66.548,16,4,0,4,7,90,0,0,0,0,58.86,96.867303458,3.89324272150968,284.980449991346,1,0
"1127",-1.94,182.135,0.7138,42.3491,13,4,2,6,2,68,1,0,0,1,92.47,72.9089774917192,2.93404194111512,332.850708285294,1,0
"1128",-2.87,196.162,1.056,46.9764,14,4,1,6,2,74,1,0,0,1,83.68,79.4838910927111,2.9399537189703,358.108958103859,1,0
"1129",-5.7,254.285,3.2969,74.4653,19,3,1,3,4,96,2,0,0,2,46.53,111.32796383271,2.13621705434488,597.646040117285,1,0
"1130",-2.28,196.162,0.886,47.5716,14,4,1,6,3,74,1,0,0,1,81.47,79.5932310834266,2.82702203934274,346.863841338041,1,0
"1131",-1.52,218.26,1.92766,59.525,16,5,0,5,2,84,2,0,0,2,52.83,94.1083404315082,2.26164469592082,478.948268800151,1,0
"1132",-1.88,208.217,0.398099999999999,53.8241,15,3,2,5,4,80,1,0,0,1,81.42,87.2175138872986,2.25527209386707,337.780554389117,1,0
"1133",-5.09,232.283,1.8551,67.2384,17,2,2,4,4,90,2,0,0,2,54.12,99.9718681573882,2.18687591759256,531.199026014493,1,0
"1134",-2.68,302.414,3.2023,83.1768,22,3,1,3,0,120,0,3,4,4,54.37,131.712559392951,1.77536671592293,591.487716039103,1,0
"1135",-1.59,235.243,1.0521,61.682,17,4,2,6,5,90,1,0,0,1,91.65,98.3733024288098,2.47101002336756,428.847613265245,1,0
"1136",-2.31,224.26,1.1051,58.4534,16,3,2,5,3,88,0,1,1,1,75.27,94.2775286534295,3.20378059310172,351.425964796673,1,0
"1137",-2.62,244.316,-0.0677999999999999,62.4742,16,4,3,6,4,90,0,1,1,1,78.43,99.5936814705743,3.00976892304267,308.025831548963,1,0
"1138",-2.06,230.373,3.0666,62.6658,15,2,0,3,2,88,0,2,2,2,34.14,93.3673503609204,2.02927563666936,258.74398016946,1,0
"1139",-1.61,230.289,-0.3138,57.9272,15,4,3,6,4,84,0,1,1,1,78.43,93.2287393561777,2.97044264906346,275.732582155495,1,0
"1140",-1.46,228.291,3.37,69.502,17,2,0,2,4,88,2,0,0,2,26.3,101.212845552766,2.27949357828086,543.613158901307,1,0
"1141",-0.76,207.229,1.2796,55.623,15,2,2,4,3,80,1,0,0,1,66.4,87.9232538273716,2.77047469615214,370.67924079774,1,0
"1142",-3.48,219.196,1.24588,53.3805,16,5,0,5,2,82,1,0,1,2,68.55,92.1450200079839,2.76562853243656,501.686518533246,1,0
"1143",-2.73,242.23,2.3214,64.9406,18,3,2,4,3,90,2,0,0,2,74.6,103.129893258834,2.45979590747006,599.445985981175,3,0
"1144",-1.97,215.234,-0.3742,50.7593,14,4,3,7,2,76,1,0,0,1,115.28,80.9482868039859,3.04748612636501,437.752753584984,1,0
"1145",-1.19,235.283,1.7581,64.6202,17,3,1,4,4,92,1,0,0,1,55.4,100.972449533476,2.71217472198412,398.385418760107,1,0
"1146",-2.67,223.228,2.1803,58.3957,16,4,1,5,3,86,1,0,0,1,64.63,93.3561105341894,2.57131621344242,372.075881863612,3,0
"1147",-0.75,223.228,0.5433,56.4661,16,4,4,5,1,86,1,0,1,2,89.79,92.3443680781906,2.62517680323719,457.542939062986,1,0
"1148",-1.91,247.25,1.5359,63.2738,18,3,1,5,3,94,1,0,1,2,74.68,104.018800489275,2.5488431704011,516.6771552838,1,0
"1149",-1.39,244.29,2.4622,69.3556,18,3,2,3,4,94,2,0,0,2,49.69,106.28533640265,2.17095915527691,478.851717582432,1,0
"1150",-3.22,251.238,0.432699999999999,61.965,18,4,2,6,5,96,1,0,0,1,92.7,103.563263271319,2.54840180653537,443.040808917358,1,0
"1151",-1.1,238.243,-0.5372,60.4317,17,4,4,6,5,92,1,0,0,1,112.65,98.0573782765803,2.47693073609468,402.437387290931,1,0
"1152",-0.89,234.255,0.7879,61.7877,17,3,1,5,3,90,1,1,1,2,58.64,99.3615099357532,2.05866889122971,441.568892662762,1,0
"1153",-2.83,313.136,3.8619,75.5838,20,3,1,6,5,104,2,0,0,2,55.76,125.007760319371,2.18621136106171,568.127828088784,1,0
"1154",-5.91,314.124,4.7025,76.1844,20,4,0,7,4,104,2,0,0,2,61.6,124.340038075234,2.31965730993845,660.814570115348,3,0
"1155",-1.79,245.348,0.6549,66.4427,16,3,1,6,2,92,0,1,1,1,44.81,101.72127600464,2.33108035591268,226.4486968923,1,0
"1156",-6.54,310.687,3.5801,74.2949,21,2,2,7,2,108,2,0,0,2,58.2,123.275487154392,2.05565141271953,669.623404876769,5,0
"1157",-0.46,216.222,-2.1851,50.2628,14,4,4,8,1,76,0,1,1,1,99.33,84.6009257280517,2.6771257203745,296.198477646302,1,0
"1158",-3.74,353.418,4.0244,99.0835000000001,26,3,2,5,6,136,2,0,1,3,75.63,152.547830567,1.69677320941064,769.663305858065,1,0
"1159",-2.52,362.363,1.4619,88.799,25,5,3,9,5,130,2,0,0,2,129.64,143.087566095106,2.20982303430179,935.352231015186,1,0
"1160",-3.66,235.239,2.7805,60.7719,17,4,0,5,3,90,1,0,1,2,69.44,98.5432677043978,2.57985075579467,491.279037843008,1,0
"1161",-4.16,243.391,4.0488,70.9372,17,2,2,3,10,102,0,0,0,0,49.33,105.943155050311,4.69686117288342,182.624453101673,1,0
"1162",-3.05,179.219,1.5392,52.1085,13,3,0,3,2,70,1,0,0,1,29.54,77.9260725768374,2.8709298381469,290.297984846572,3,0
"1163",-2.14,182.175,1.402,46.5053,13,3,1,4,3,70,1,0,0,1,55.76,75.7090757739403,3.26636717211138,319.390782270972,1,0
"1164",-0.84,188.208,0.1351,43.2244,12,4,3,6,2,66,1,0,0,1,92.42,69.8302041442068,3.09046103473435,356.884517170786,1,0
"1165",-0.47,248.259,2.8327,63.5346,17,3,1,5,1,86,3,0,0,3,67.51,97.2176974570849,2.45730110742912,814.759358516294,1,0
"1166",-2.73,213.236,2.7226,61.48,16,2,1,3,2,80,2,0,0,2,40.54,93.5230674618787,2.23939893032045,467.805971800698,1,0
"1167",-1.41,207.229,0.8184,55.3865,15,2,2,4,4,80,1,0,0,1,66.4,87.9232538273716,2.67014653802804,348.110483558352,1,0
"1168",-3.5,206.289,2.9035,63.2367,15,1,1,3,2,82,1,0,0,1,32.34,91.0922737597318,2.68576898939327,327.980285329337,5,0
"1169",-1.86,235.283,1.2969,64.3837,17,3,1,4,5,92,1,0,0,1,55.4,100.972449533476,2.69535130104456,375.510781634044,1,0
"1170",-1.78,234.343,2.58374,72.3337000000001,17,2,1,3,5,94,1,0,0,1,32.34,103.822157988525,2.68026765604749,363.558641558909,5,0
"1171",-3.47,254.285,3.1057,72.3673,19,2,1,3,4,96,2,0,0,2,54.37,111.065543735431,2.34004173143961,602.400927619448,4,0
"1172",-5.28,228.247,3.46446,66.467,17,3,0,3,0,86,3,0,0,3,43.35,97.6502267142868,2.62632429155133,790.42410105044,1,0
"1173",-3.33,313.353,2.2964,86.14,23,4,2,5,6,120,2,0,0,2,75.63,134.458835377339,2.11874232205892,652.481619998317,1,0
"1174",-0.93,301.32,0.59132,69.7941,20,4,3,8,7,110,1,0,0,1,120.77,115.843205586379,2.88193792316368,592.878491760674,1,0
"1175",-2.31,366.053,2.2417,74.03,17,3,0,6,4,94,1,0,0,1,42.31,116.868648354992,2.89192142769802,440.779502124663,1,0
"1176",-3.18,460.053,1.9259,84.064,17,3,0,6,4,94,1,0,0,1,42.31,127.657229385797,2.89192142769802,440.779502124663,1,0
"1177",-2.2,351.121,1.7917,65.9394,16,4,2,7,1,84,2,0,0,2,87.49,105.017423515459,3.02389142628158,668.508475248278,1,0
"1178",-2.36,238.287,1.3511,63.0004,17,3,2,5,5,94,0,1,1,1,75.27,100.642470767826,3.11364889122328,342.762241976586,3,0
"1179",-3.35,243.391,3.9047,70.8672000000001,17,2,2,3,9,102,0,0,0,0,49.33,105.943155050311,4.6450635191385,212.267749371072,1,0
"1180",-5.22,243.391,4.0488,70.9372,17,2,2,3,10,102,0,0,0,0,49.33,105.943155050311,3.96828098911698,200.39889061249,1,0
"1181",-4,243.391,3.6165,70.7272000000001,17,2,2,3,7,102,0,0,0,0,49.33,105.943155050311,5.11189261792792,207.847383868205,1,0
"1182",-2.82,243.391,4.0488,70.9372,17,2,2,3,10,102,0,0,0,0,49.33,105.943155050311,4.47600491211344,198.39889061249,1,0
"1183",-4.8,243.391,4.0488,70.9372,17,2,2,3,10,102,0,0,0,0,49.33,105.943155050311,3.41579686762049,202.39889061249,1,0
"1184",-1.78,182.175,0.5758,46.0751,13,4,2,4,3,70,1,0,0,1,66.76,75.3897642966295,3.0585977809285,319.390782270972,1,0
"1185",-2.17,244.316,0.0763,62.5442,16,4,3,6,5,90,0,1,1,1,78.43,99.5936814705743,2.91511518908526,297.186002792949,1,0
"1186",-0.68,249.222,0.1557,60.7546,18,4,2,6,3,94,1,1,1,2,94.91,102.448092127074,2.33240824335634,512.458871972028,1,0
"1187",-3.35,235.327,2.84932,67.8272,17,2,2,3,5,94,1,0,0,1,49.33,102.810596569996,2.93413418292505,366.313529061072,1,0
"1188",-0.91,209.201,-0.1381,52.4178,15,3,3,5,4,80,1,0,0,1,86.63,86.352545465171,2.67010259051537,349.699837916652,1,0
"1189",-1.77,207.167,-1.7221,42.8547,13,4,4,9,2,72,1,0,0,1,132.12,71.5076189857547,3.19083002925997,511.07130329291,1,0
"1190",-2.89,235.327,3.03,67.8652,17,2,2,3,6,94,1,0,0,1,49.33,102.810596569996,3.185585782008,342.499659323847,1,0
"1191",-3.52,235.327,2.68596,68.0672,17,2,2,3,3,94,1,0,0,1,49.33,102.810596569996,3.07478762972042,412.843504659285,1,0
"1192",-3.23,255.364,2.2211,70.6008,16,3,1,5,4,86,1,0,0,1,40.54,104.453593486493,2.37984500326059,367.507128892205,1,0
"1193",-2.69,246.31,2.213,69.713,18,2,0,4,3,96,1,1,1,2,40.62,107.15795644187,2.46869487623119,465.942152534049,1,0
"1194",-3.82,250.294,2.8202,67.589,18,4,0,4,6,98,1,0,0,1,52.6,106.901074693771,2.84594749599772,373.009947911841,3,0
